ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,StartPos_x,StartPos_y,StartPos_z,TargetPos_x,TargetPos_y,TargetPos_z,LandingPos_x,LandingPos_y,LandingPos_z,LandingOffset_x,LandingOffset_y,LandingOffset_z,TargetDistance2D,TargetDistance3D,ActualDisplacement2D,ActualDisplacement3D,LandingError2D,LandingError3D,DistanceBand100m,DistanceBandBalanced
SITE2_P09,P09,SITE2,map,C,3,10,P09_race_map_C_10.csv,17,18,19,08:22:14.230,08:22:14.230,08:22:15.682,-1942.600000,-142.100000,-370.400000,-2025.000000,-148.600000,-798.000000,-2020.900000,-146.800000,-795.900000,4.100000,1.800000,2.100000,435.467014,435.515522,432.644357,432.669886,4.606517,4.945705,400-500,351-500
SITE2_P09,P09,SITE2,map,C,3,10,P09_race_map_C_10.csv,21,22,23,08:22:21.045,08:22:21.046,08:22:22.560,-2021.000000,-147.000000,-795.800000,-1819.400000,-140.800000,-1190.000000,-1818.900000,-139.100000,-1188.100000,0.500000,1.700000,1.900000,442.759754,442.803162,441.297745,441.368452,1.964688,2.598076,400-500,351-500
SITE2_P09,P09,SITE2,map,C,3,10,P09_race_map_C_10.csv,25,26,27,08:22:28.282,08:22:28.283,08:22:30.146,-1819.000000,-139.200000,-1188.000000,-1375.200000,-127.000000,-1014.300000,-1374.500000,-125.300000,-1018.100000,0.700000,1.700000,-3.800000,476.581714,476.737842,475.863699,476.066665,3.863936,4.221374,400-500,351-500
SITE2_P09,P09,SITE2,tsunami,A,1,2,P09_race_tsunami_A_2.csv,26,27,28,08:04:10.622,08:04:10.622,08:04:12.374,192.300000,-118.700000,-2075.800000,207.800000,-130.500000,-1742.200000,211.200000,-128.800000,-1736.100000,3.400000,1.700000,6.100000,333.959893,334.168296,340.225366,340.375249,6.983552,7.187489,300-400,200-350
SITE2_P09,P09,SITE2,tsunami,B,1,3,P09_race_tsunami_B_3.csv,21,22,23,08:05:08.743,08:05:08.743,08:05:10.149,-2183.200000,-155.000000,1966.900000,-2489.500000,-157.100000,2081.700000,-2490.800000,-155.300000,2085.100000,-1.300000,1.800000,3.400000,327.106603,327.113344,329.528451,329.528588,3.640055,4.060788,300-400,200-350
SITE2_P09,P09,SITE2,tsunami,C,1,1,P09_race_tsunami_C_1.csv,18,19,20,08:02:40.471,08:02:40.471,08:02:43.161,-2303.900000,-145.200000,-384.400000,-1943.900000,-143.600000,-367.100000,-1946.900000,-142.100000,-369.500000,-3.000000,1.500000,-2.400000,360.415441,360.418992,357.310803,357.324251,3.841875,4.124318,300-400,351-500
SITE2_P09,P09,SITE2,tsunami,C,1,1,P09_race_tsunami_C_1.csv,32,33,34,08:03:02.773,08:03:02.774,08:03:04.315,-1955.400000,-142.200000,-938.300000,-1819.400000,-140.800000,-1190.000000,-1819.300000,-139.100000,-1193.800000,0.100000,1.700000,-3.800000,286.092450,286.095876,289.488273,289.504870,3.801316,4.164133,200-300,200-350
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,4,5,6,14:02:33.729,14:02:33.729,14:02:36.406,1364.400000,-136.900000,-2182.200000,1036.100000,-125.400000,-1926.600000,1037.600000,-124.000000,-1928.700000,1.500000,1.400000,-2.100000,416.067603,416.226501,413.594596,413.795723,2.580698,2.935984,400-500,351-500
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,8,9,10,14:02:41.980,14:02:41.980,14:02:46.883,1037.500000,-124.000000,-1928.700000,660.800000,-122.800000,-2101.300000,664.000000,-121.300000,-2100.300000,3.200000,1.500000,1.000000,414.359325,414.361062,411.033831,411.042699,3.352611,3.672874,400-500,351-500
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,12,13,14,14:02:50.424,14:02:50.424,14:02:51.516,664.000000,-121.300000,-2100.400000,193.000000,-120.500000,-2075.600000,195.600000,-119.000000,-2076.100000,2.600000,1.500000,-0.500000,471.652457,471.653135,469.029903,469.035542,2.647640,3.043025,400-500,351-500
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,16,17,18,14:03:00.034,14:03:00.034,14:03:01.050,195.500000,-119.100000,-2076.000000,207.800000,-130.500000,-1742.200000,208.000000,-128.900000,-1747.200000,0.200000,1.600000,-5.000000,334.026541,334.221020,329.037521,329.183429,5.003998,5.253570,300-400,200-350
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,20,21,22,14:03:06.900,14:03:06.900,14:03:10.142,208.000000,-129.000000,-1747.300000,-221.000000,-110.700000,-1770.000000,-220.000000,-109.300000,-1770.800000,1.000000,1.400000,-0.800000,429.600151,429.989744,428.644666,429.097122,1.280625,1.897367,400-500,351-500
SITE2_P10,P10,SITE2,map,A,3,10,P10_race_map_A_10.csv,24,25,26,14:03:14.353,14:03:14.353,14:03:15.725,-220.000000,-109.300000,-1770.800000,-640.700000,-108.700000,-1512.100000,-636.600000,-107.200000,-1512.900000,4.100000,1.500000,-0.800000,493.876685,493.877049,489.967315,489.971816,4.177320,4.438468,400-500,351-500
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,4,5,6,14:03:37.121,14:03:37.121,14:03:39.806,-1587.600000,-148.200000,1834.100000,-1824.000000,-155.900000,2254.000000,-1823.300000,-154.400000,2250.400000,0.700000,1.500000,-3.600000,481.872359,481.933875,478.393332,478.433506,3.667424,3.962323,400-500,351-500
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,8,9,10,14:03:55.976,14:03:55.976,14:03:56.775,-1823.200000,-154.400000,2250.200000,-2183.500000,-156.800000,1969.600000,-2188.000000,-155.300000,1969.200000,-4.500000,1.500000,-0.400000,456.675432,456.681738,460.478056,460.478935,4.517743,4.760252,400-500,351-500
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,12,13,14,14:04:02.511,14:04:02.511,14:04:04.167,-2188.200000,-155.400000,1969.200000,-2489.500000,-157.100000,2081.700000,-2487.600000,-155.600000,2081.700000,1.900000,1.500000,0.000000,321.617692,321.622185,319.838412,319.838475,1.900000,2.420744,300-400,200-350
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,16,17,18,14:04:15.043,14:04:15.044,14:04:16.275,-2487.600000,-155.600000,2081.800000,-2630.000000,-156.100000,2448.000000,-2629.600000,-154.700000,2444.300000,0.400000,1.400000,-3.700000,392.912458,392.912777,389.320241,389.321281,3.721559,3.976179,300-400,351-500
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,20,21,22,14:04:20.237,14:04:20.237,14:04:21.885,-2629.600000,-154.700000,2444.200000,-2978.700000,-155.900000,2306.500000,-2977.800000,-154.400000,2307.600000,0.900000,1.500000,1.100000,375.276032,375.277950,374.035827,374.035947,1.421267,2.066398,300-400,351-500
SITE2_P10,P10,SITE2,map,B,3,11,P10_race_map_B_11.csv,27,28,29,14:04:37.226,14:04:37.227,14:04:43.388,-2850.000000,-154.800000,2273.600000,-2999.000000,-156.000000,1931.000000,-2997.100000,-154.600000,1933.200000,1.900000,1.400000,2.200000,373.598394,373.600321,370.824177,370.824231,2.906888,3.226453,300-400,351-500
SITE2_P10,P10,SITE2,map,C,3,9,P10_race_map_C_9.csv,4,5,6,14:01:01.221,14:01:01.221,14:01:04.309,-2003.300000,-141.900000,179.500000,-2299.700000,-147.700000,56.800000,-2294.700000,-146.500000,53.500000,5.000000,1.200000,-3.300000,320.793158,320.845586,317.474345,317.507669,5.990826,6.109828,300-400,200-350
SITE2_P10,P10,SITE2,map,C,3,9,P10_race_map_C_9.csv,8,9,10,14:01:11.633,14:01:11.633,14:01:14.593,-2294.400000,-146.600000,53.500000,-2303.900000,-147.000000,-387.200000,-2300.000000,-145.600000,-385.800000,3.900000,1.400000,1.400000,440.802382,440.802564,439.335692,439.336830,4.143670,4.373786,400-500,351-500
SITE2_P10,P10,SITE2,map,C,3,9,P10_race_map_C_9.csv,12,13,14,14:01:27.610,14:01:27.611,14:01:33.441,-2300.000000,-145.600000,-385.700000,-1943.900000,-143.600000,-367.100000,-1946.500000,-142.300000,-368.100000,-2.600000,1.300000,-1.000000,356.585432,356.591040,353.937862,353.953246,2.785678,3.074085,300-400,351-500
SITE2_P10,P10,SITE2,map,C,3,9,P10_race_map_C_9.csv,16,17,18,14:01:40.348,14:01:40.348,14:01:48.020,-1946.500000,-142.400000,-368.100000,-2025.000000,-148.600000,-798.000000,-2024.300000,-147.100000,-797.700000,0.700000,1.500000,0.300000,437.008307,437.052285,436.587906,436.613204,0.761577,1.682260,400-500,351-500
SITE2_P10,P10,SITE2,map,C,3,9,P10_race_map_C_9.csv,20,21,22,14:01:53.858,14:01:53.858,14:02:02.436,-2024.300000,-147.200000,-797.800000,-1819.400000,-140.800000,-1190.000000,-1821.300000,-139.500000,-1190.100000,-1.900000,1.300000,-0.100000,442.498418,442.544698,441.710641,441.777750,1.902630,2.304344,400-500,351-500
SITE2_P10,P10,SITE2,tsunami,A,2,7,P10_race_tsunami_A_7.csv,4,5,6,13:52:06.009,13:52:06.009,13:52:06.969,1364.600000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1041.900000,-124.000000,-1932.200000,5.800000,1.400000,-5.600000,416.286848,416.445663,408.271111,408.474858,8.062258,8.182909,400-500,351-500
SITE2_P10,P10,SITE2,tsunami,A,2,7,P10_race_tsunami_A_7.csv,25,26,27,13:52:40.349,13:52:40.349,13:52:41.570,197.600000,-119.100000,-2076.100000,207.800000,-130.500000,-1742.200000,208.500000,-129.000000,-1742.100000,0.700000,1.500000,0.100000,334.055759,334.250221,334.177812,334.324423,0.707107,1.658312,300-400,200-350
SITE2_P10,P10,SITE2,tsunami,A,2,7,P10_race_tsunami_A_7.csv,36,37,38,13:52:53.818,13:52:53.819,13:52:54.604,-219.600000,-109.300000,-1770.800000,-640.700000,-108.700000,-1512.100000,-638.100000,-107.200000,-1512.100000,2.600000,1.500000,0.000000,494.217462,494.217826,492.004004,492.008486,2.600000,3.001666,400-500,351-500
SITE2_P10,P10,SITE2,tsunami,B,2,5,P10_race_tsunami_B_5.csv,4,5,6,13:49:31.815,13:49:31.816,13:49:33.309,-1587.500000,-148.100000,1834.200000,-1824.000000,-155.900000,2254.000000,-1821.100000,-154.400000,2249.200000,2.900000,1.500000,-4.800000,481.834297,481.897427,476.228895,476.270564,5.608030,5.805170,400-500,351-500
SITE2_P10,P10,SITE2,tsunami,B,2,5,P10_race_tsunami_B_5.csv,15,16,17,13:49:50.710,13:49:50.710,13:49:51.704,-2183.800000,-155.200000,1967.700000,-2489.500000,-157.100000,2081.700000,-2494.200000,-155.600000,2081.000000,-4.700000,1.500000,-0.700000,326.264448,326.269980,330.431612,330.431854,4.751842,4.982971,300-400,200-350
SITE2_P10,P10,SITE2,tsunami,C,2,6,P10_race_tsunami_C_6.csv,11,12,13,13:50:58.272,13:50:58.272,13:50:59.564,-2303.000000,-146.100000,54.500000,-2303.900000,-147.000000,-387.200000,-2302.200000,-145.500000,-386.100000,1.700000,1.500000,1.100000,441.700917,441.701834,440.600726,440.601135,2.024846,2.519921,400-500,351-500
SITE2_P10,P10,SITE2,tsunami,C,2,6,P10_race_tsunami_C_6.csv,15,16,17,13:51:04.124,13:51:04.124,13:51:05.322,-2302.000000,-145.500000,-386.100000,-1943.900000,-143.600000,-367.100000,-1948.000000,-142.300000,-366.700000,-4.100000,1.300000,0.400000,358.603695,358.608728,354.531183,354.545625,4.119466,4.319722,300-400,351-500
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,4,5,6,14:55:21.875,14:55:21.876,14:55:24.502,1364.500000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1032.600000,-123.800000,-1924.700000,-3.500000,1.600000,1.900000,416.207941,416.366785,420.137323,420.341504,3.982462,4.291853,400-500,351-500
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,8,9,10,14:55:32.988,14:55:32.988,14:55:38.614,1032.500000,-123.800000,-1924.800000,660.800000,-122.800000,-2101.300000,662.300000,-121.200000,-2101.300000,1.500000,1.600000,0.000000,411.476779,411.477995,410.122287,410.130528,1.500000,2.193171,400-500,351-500
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,12,13,14,14:55:44.999,14:55:44.999,14:55:47.956,662.300000,-121.200000,-2101.300000,193.000000,-120.500000,-2075.600000,197.200000,-118.900000,-2077.000000,4.200000,1.600000,-1.400000,470.003170,470.003691,465.734366,465.740046,4.427189,4.707441,400-500,351-500
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,16,17,18,14:55:55.960,14:55:55.960,14:55:59.427,197.200000,-119.000000,-2076.900000,207.800000,-130.500000,-1742.200000,209.100000,-128.900000,-1746.100000,1.300000,1.600000,-3.900000,334.867810,335.065218,331.013973,331.161985,4.110961,4.411349,300-400,200-350
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,20,21,22,14:56:08.888,14:56:08.889,14:56:10.976,209.000000,-128.900000,-1746.100000,-221.000000,-110.700000,-1770.000000,-216.200000,-109.300000,-1770.200000,4.800000,1.400000,-0.200000,430.663685,431.048083,425.882437,426.333215,4.804165,5.003998,400-500,351-500
SITE2_P11,P11,SITE2,map,A,3,9,P11_race_map_A_9.csv,24,25,26,14:56:15.039,14:56:15.039,14:56:17.453,-216.200000,-109.300000,-1770.200000,-640.700000,-108.700000,-1512.100000,-643.000000,-107.100000,-1510.700000,-2.300000,1.600000,1.400000,496.805656,496.806018,499.498238,499.503083,2.692582,3.132092,400-500,351-500
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,4,5,6,14:56:35.348,14:56:35.348,14:56:37.262,-1587.500000,-148.200000,1834.200000,-1824.000000,-155.900000,2254.000000,-1826.900000,-154.300000,2255.100000,-2.900000,1.600000,1.100000,481.834297,481.895819,484.220167,484.258588,3.101612,3.489986,400-500,351-500
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,8,9,10,14:56:44.705,14:56:44.705,14:56:51.623,-1827.000000,-154.300000,2255.000000,-2183.500000,-156.800000,1969.600000,-2182.400000,-155.200000,1969.700000,1.100000,1.600000,0.100000,456.667724,456.674567,455.746914,455.747803,1.104536,1.944222,400-500,351-500
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,12,13,14,14:56:58.313,14:56:58.314,14:57:00.581,-2182.400000,-155.200000,1969.700000,-2489.500000,-157.100000,2081.700000,-2489.500000,-155.500000,2082.700000,0.000000,1.600000,1.000000,326.885928,326.891450,327.229904,327.230041,1.000000,1.886796,300-400,200-350
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,16,17,18,14:57:04.870,14:57:04.870,14:57:06.596,-2489.400000,-155.500000,2082.800000,-2630.000000,-156.100000,2448.000000,-2626.900000,-154.500000,2448.000000,3.100000,1.600000,0.000000,391.330295,391.330755,390.227229,390.228510,3.100000,3.488553,300-400,351-500
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,20,21,22,14:57:11.674,14:57:11.674,14:57:14.336,-2626.900000,-154.600000,2447.900000,-2978.700000,-155.900000,2306.500000,-2979.000000,-154.400000,2309.000000,-0.300000,1.500000,2.500000,379.153267,379.155496,378.507094,378.507147,2.517936,2.930870,300-400,351-500
SITE2_P11,P11,SITE2,map,B,3,10,P11_race_map_B_10.csv,24,25,26,14:57:20.174,14:57:20.174,14:57:25.265,-2979.000000,-154.500000,2309.000000,-2999.000000,-156.000000,1931.000000,-2996.100000,-154.600000,1930.100000,2.900000,1.400000,-0.900000,378.528731,378.531703,379.285671,379.285684,3.036445,3.343651,300-400,351-500
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,4,5,6,14:58:54.206,14:58:54.206,14:58:56.209,-2003.400000,-141.900000,179.600000,-2299.700000,-147.700000,56.800000,-2298.600000,-146.100000,58.900000,1.100000,1.600000,2.100000,320.739037,320.791474,318.922451,318.950106,2.370654,2.860070,300-400,200-350
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,8,9,10,14:58:59.774,14:58:59.774,14:59:02.058,-2298.700000,-146.200000,58.900000,-2303.900000,-147.000000,-387.200000,-2300.200000,-145.500000,-390.300000,3.700000,1.500000,-3.100000,446.130306,446.131023,449.202504,449.203050,4.827007,5.054701,400-500,351-500
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,12,13,14,14:59:06.341,14:59:06.341,14:59:08.636,-2300.100000,-145.500000,-390.300000,-1943.900000,-143.600000,-367.100000,-1942.800000,-142.100000,-369.800000,1.100000,1.500000,-2.700000,356.954731,356.959788,357.887608,357.903758,2.915476,3.278719,300-400,351-500
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,16,17,18,14:59:13.660,14:59:13.660,14:59:15.308,-1943.000000,-142.100000,-369.800000,-2025.000000,-148.600000,-798.000000,-2029.800000,-147.200000,-793.400000,-4.800000,1.400000,4.600000,435.980779,436.029231,432.401665,432.431740,6.648308,6.794115,400-500,351-500
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,20,21,22,14:59:19.225,14:59:19.225,14:59:24.249,-2029.700000,-147.200000,-793.300000,-1819.400000,-140.800000,-1190.000000,-1819.600000,-139.200000,-1192.300000,-0.200000,1.600000,-2.300000,448.995523,449.041134,450.935705,451.006663,2.308679,2.808914,400-500,351-500
SITE2_P11,P11,SITE2,map,C,3,11,P11_race_map_C_11.csv,24,25,26,14:59:30.809,14:59:30.809,14:59:34.557,-1819.600000,-139.300000,-1192.300000,-1375.200000,-127.000000,-1014.300000,-1374.900000,-125.400000,-1016.300000,0.300000,1.600000,-2.000000,478.722634,478.880622,478.261529,478.463478,2.022375,2.578759,400-500,351-500
SITE2_P11,P11,SITE2,tsunami,B,2,7,P11_race_tsunami_B_7.csv,18,19,20,14:40:54.722,14:40:54.722,14:40:56.178,-2181.800000,-155.100000,1970.900000,-2489.500000,-157.100000,2081.700000,-2484.100000,-155.400000,2080.700000,5.400000,1.700000,-1.000000,327.041175,327.047290,321.622962,321.623102,5.491812,5.748913,300-400,200-350
SITE2_P11,P11,SITE2,tsunami,C,2,5,P11_race_tsunami_C_5.csv,11,12,13,14:37:57.141,14:37:57.141,14:37:59.379,-2298.200000,-146.100000,57.000000,-2303.900000,-147.000000,-387.200000,-2299.800000,-145.400000,-387.200000,4.100000,1.600000,0.000000,444.236570,444.237482,444.202882,444.203433,4.100000,4.401136,400-500,351-500
SITE2_P11,P11,SITE2,tsunami,C,2,5,P11_race_tsunami_C_5.csv,22,23,24,14:38:13.716,14:38:13.716,14:38:15.526,-1944.500000,-142.000000,-367.300000,-2025.000000,-148.600000,-798.000000,-2024.900000,-146.800000,-804.200000,0.100000,1.800000,-6.200000,438.158350,438.208056,444.236165,444.262096,6.200806,6.456779,400-500,351-500
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,4,5,6,09:54:59.528,09:54:59.528,09:55:01.034,1364.500000,-136.900000,-2182.400000,1036.100000,-125.400000,-1926.600000,1038.200000,-124.100000,-1926.700000,2.100000,1.300000,-0.100000,416.269384,416.428205,414.552988,414.750552,2.102380,2.471841,400-500,351-500
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,8,9,10,09:55:09.266,09:55:09.267,09:55:13.763,1038.200000,-124.100000,-1926.700000,660.800000,-122.800000,-2101.300000,663.300000,-121.400000,-2099.800000,2.500000,1.400000,1.500000,415.831601,415.833633,412.932949,412.941776,2.915476,3.234192,400-500,351-500
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,12,13,14,09:55:21.753,09:55:21.753,09:55:26.995,663.300000,-121.400000,-2099.800000,193.000000,-120.500000,-2075.600000,194.500000,-119.200000,-2075.000000,1.500000,1.300000,0.600000,470.922212,470.923072,469.455514,469.460669,1.615549,2.073644,400-500,351-500
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,16,17,18,09:55:39.867,09:55:39.867,09:55:44.905,194.300000,-119.200000,-2074.900000,207.800000,-130.500000,-1742.200000,206.200000,-129.000000,-1746.600000,-1.600000,1.500000,-4.400000,332.973783,333.165469,328.515601,328.661741,4.681880,4.916299,300-400,200-350
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,21,22,23,09:55:57.353,09:55:57.353,09:55:58.827,100.000000,-126.200000,-1776.300000,-221.000000,-110.700000,-1770.000000,-222.000000,-109.300000,-1769.500000,-1.000000,1.400000,0.500000,321.061816,321.435748,322.071793,322.514883,1.118034,1.791647,300-400,200-350
SITE2_P12,P12,SITE2,map,A,3,11,P12_race_map_A_11.csv,25,26,27,09:56:04.431,09:56:04.432,09:56:08.022,-222.000000,-109.300000,-1769.500000,-640.700000,-108.700000,-1512.100000,-639.300000,-107.400000,-1511.200000,1.400000,1.300000,0.900000,491.492065,491.492431,490.773043,490.776721,1.664332,2.111871,400-500,351-500
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,4,5,6,09:51:45.643,09:51:45.644,09:51:54.875,-1587.500000,-148.200000,1834.200000,-1824.000000,-155.900000,2254.000000,-1822.300000,-154.600000,2250.800000,1.700000,1.300000,-3.200000,481.834297,481.895819,478.211878,478.254702,3.623534,3.849675,400-500,351-500
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,8,9,10,09:52:04.156,09:52:04.156,09:52:12.030,-1822.200000,-154.600000,2250.900000,-2183.500000,-156.800000,1969.600000,-2182.200000,-155.400000,1971.200000,1.300000,1.400000,1.600000,457.894508,457.899793,455.886049,455.886751,2.061553,2.491987,400-500,351-500
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,12,13,14,09:52:20.537,09:52:20.537,09:52:25.322,-2182.100000,-155.400000,1971.200000,-2489.500000,-157.100000,2081.700000,-2488.800000,-155.700000,2081.400000,0.700000,1.400000,-0.300000,326.657328,326.661752,325.897116,325.897254,0.761577,1.593738,300-400,200-350
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,16,17,18,09:52:35.164,09:52:35.164,09:52:41.887,-2488.700000,-155.700000,2081.300000,-2630.000000,-156.100000,2448.000000,-2630.200000,-154.800000,2448.600000,-0.200000,1.300000,0.600000,392.981654,392.981857,393.613440,393.614469,0.632456,1.445683,300-400,351-500
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,20,21,22,09:52:49.987,09:52:49.987,09:52:54.601,-2630.400000,-154.800000,2448.600000,-2978.700000,-155.900000,2306.500000,-2980.100000,-154.600000,2306.300000,-1.400000,1.300000,-0.200000,376.171902,376.173510,377.543878,377.543931,1.414214,1.920937,300-400,351-500
SITE2_P12,P12,SITE2,map,B,3,9,P12_race_map_B_9.csv,24,25,26,09:53:04.576,09:53:04.577,09:53:06.458,-2979.900000,-154.600000,2306.300000,-2999.000000,-156.000000,1931.000000,-2999.200000,-154.500000,1930.700000,-0.200000,1.500000,-0.300000,375.785710,375.788318,376.095533,376.095546,0.360555,1.542725,300-400,351-500
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,4,5,6,09:53:33.996,09:53:33.996,09:53:35.342,-2003.400000,-141.900000,179.500000,-2299.700000,-147.700000,56.800000,-2297.000000,-146.400000,58.400000,2.700000,1.300000,1.600000,320.700764,320.753207,317.594348,317.626227,3.138471,3.397058,300-400,200-350
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,8,9,10,09:53:41.694,09:53:41.694,09:53:43.730,-2297.100000,-146.400000,58.500000,-2303.900000,-147.000000,-387.200000,-2300.900000,-145.700000,-385.400000,3.000000,1.300000,1.800000,445.751870,445.752274,443.916265,443.916817,3.498571,3.732292,400-500,351-500
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,12,13,14,09:53:51.005,09:53:51.006,09:53:56.452,-2300.700000,-145.700000,-385.600000,-1943.900000,-143.600000,-367.100000,-1943.200000,-142.300000,-370.700000,0.700000,1.300000,-3.600000,357.279289,357.285460,357.810369,357.826522,3.667424,3.891015,300-400,351-500
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,16,17,18,09:54:03.743,09:54:03.743,09:54:06.115,-1943.100000,-142.400000,-370.600000,-2025.000000,-148.600000,-798.000000,-2029.000000,-147.200000,-799.600000,-4.000000,1.400000,-1.600000,435.176252,435.220415,437.515497,437.541827,4.308132,4.529901,400-500,351-500
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,20,21,22,09:54:16.237,09:54:16.237,09:54:17.644,-2029.000000,-147.300000,-799.500000,-1819.400000,-140.800000,-1190.000000,-1816.200000,-139.300000,-1189.500000,3.200000,1.500000,0.500000,443.195679,443.243342,444.279011,444.351032,3.238827,3.569314,400-500,351-500
SITE2_P12,P12,SITE2,map,C,3,10,P12_race_map_C_10.csv,25,26,27,09:54:33.424,09:54:33.424,09:54:34.581,-1816.400000,-139.300000,-1189.400000,-1375.200000,-127.000000,-1014.300000,-1374.700000,-125.600000,-1017.400000,0.500000,1.400000,-3.100000,474.676153,474.835487,474.007268,474.205209,3.140064,3.438023,400-500,351-500
SITE2_P12,P12,SITE2,tsunami,B,2,6,P12_race_tsunami_B_6.csv,4,5,6,11:29:30.520,11:29:30.520,11:29:32.231,-1587.400000,-148.100000,1834.200000,-1824.000000,-155.900000,2254.000000,-1819.900000,-154.700000,2252.700000,4.100000,1.200000,-1.300000,481.883388,481.946512,478.746802,478.792293,4.301163,4.465423,400-500,351-500
SITE2_P12,P12,SITE2,tsunami,B,2,6,P12_race_tsunami_B_6.csv,8,9,10,11:29:38.198,11:29:38.198,11:29:39.594,-1819.900000,-154.700000,2252.700000,-2183.500000,-156.800000,1969.600000,-2177.800000,-155.300000,1973.800000,5.700000,1.500000,4.200000,460.815115,460.819900,453.737391,453.737788,7.080254,7.237403,400-500,351-500
SITE2_P12,P12,SITE2,tsunami,B,2,6,P12_race_tsunami_B_6.csv,13,14,15,11:29:49.135,11:29:49.135,11:29:50.714,-2177.900000,-155.300000,1973.800000,-2489.500000,-157.100000,2081.700000,-2488.000000,-155.700000,2081.300000,1.500000,1.400000,-0.400000,329.752892,329.757805,328.204601,328.204845,1.552417,2.090454,300-400,200-350
SITE2_P12,P12,SITE2,tsunami,C,2,7,P12_race_tsunami_C_7.csv,4,5,6,09:40:14.887,09:40:14.887,09:40:16.304,-2003.500000,-141.800000,179.600000,-2299.700000,-147.700000,56.800000,-2295.200000,-146.500000,58.000000,4.500000,1.200000,1.200000,320.646659,320.700935,316.030774,316.065721,4.657252,4.809366,300-400,200-350
SITE2_P12,P12,SITE2,tsunami,C,2,7,P12_race_tsunami_C_7.csv,22,23,24,09:40:58.214,09:40:58.215,09:41:00.013,-1935.900000,-142.000000,-365.800000,-2025.000000,-148.600000,-798.000000,-2022.200000,-147.300000,-793.400000,2.800000,1.300000,4.600000,441.288624,441.337977,436.221790,436.253986,5.385165,5.539856,400-500,351-500
SITE2_P13,P13,SITE2,map,A,1,1,P13_race_map_A_1.csv,4,5,6,08:48:59.875,08:48:59.876,08:49:03.976,1364.400000,-137.000000,-2182.400000,1036.100000,-125.400000,-1926.600000,1033.100000,-124.000000,-1926.400000,-3.000000,1.400000,0.200000,416.190497,416.352123,418.683281,418.885056,3.006659,3.316625,400-500,351-500
